conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,__,abide,able,aboard,abyss,accept,accepted,according,accurate,accustomed,acen,acknowledge,actually,added,adjustment,adventure,ago,ah,ahhhhhh,air,aired,airing,alicorn,alicorns,alicornspoiler,alicorntwilight,alicorny,alien,alievil,allbouncycurls,almost,already,also,alternate,always,amazing,amp,amplified,amulet,analogy,angwy,animated,announced,anon,another,answer,answering,anwsered,anypony,anything,anytime,anyway,apocalypse,apparent,apparently,appearance,applejac,applejack,appointed,approve,arc,ardenttomatostudio,are,arent,arm,art,arya,as,ascended,asda,asdfghjkl,asdkfncjfb,ask,asked,asking,assume,assuming,astral,attract,avy,away,awe,awesome,awesomeness,awhile,awww,back,backlash,badass,bag,bam,based,be,beard,beat,became,become,becomes,becoming,bellas,best,better,beyond,big,bigger,bioshock,bit,bitching,bitterness,black,blast,blew,blink,blood,blown,blue,boba,body,bonus,book,bother,bought,bound,bout,bow,breaking,bring,bronies,brony,brother,brushable,bryant,buck,bull,bully,bunch,burn,buster,buuuut,by,cadance,cadence,call,called,came,can,canon,cant,capricorn,capseys,card,care,cartoon,cast,catch,caters,catie,cause,celestia,celestiamanti,celestias,chan,change,changed,changeling,chaos,character,charging,check,chicago,chill,chimp,chocochaofun,choice,chopper,chronological,chrysalis,chuckle,circle,citizen,clear,clicked,client,cloak,close,closest,cmon,coat,collective,collins,combo,come,comic,coming,commercial,commission,community,comparable,complaining,completely,con,concerning,confidence,confirmed,confusion,conjure,conscience,conserned,considering,contd,continues,controversy,cook,cool,cooler,coolman,costume,could,couldcont,couldnt,course,cover,cowboy,crazy,cried,crown,crystal,cue,cullen,cunning,cunt,cure,currently,custom,cut,cute,da,dad,damn,dark,darkdrome,darn,dash,dashie,dashstwilights,dat,daughteroffantasy,dayi,de,dead,deadend,deal,decide,decision,deeper,definitely,deleted,demotivational,denyinglying,denylie,derpy,design,destroy,destroyed,detrimental,develop,deviantart,dez,dhx,dick,didnt,die,died,different,differently,digress,dilemma,direct,disappeared,discord,discussion,disguise,dislike,distant,distracting,ditty,divided,doctor,doesnt,don,done,dont,dose,doubt,doubted,downsidesshe,draconja,dracula,dragonbaitep,drama,drawing,dream,dress,drew,dropped,dualtier,ducky,dude,due,duel,duelo,dumb,dwa,dying,early,earth,east,echidna,eclipse,edplus,edward,effectively,eg,egg,eh,either,elegant,element,embraced,emotion,emotional,empress,end,ended,ending,endorses,enemy,enjoy,enough,entire,ep,epic,epicbroniestime,episode,eqg,equestria,especially,evar,even,event,ever,every,everyone,everypony,everything,everythings,evil,exaclly,exactly,exam,except,excited,exclusive,exec,existed,explained,eye,face,fact,fake,fall,family,fan,fanboy,fandom,fanfic,far,farm,fashion,faust,fauxsquared,faviorate,favorite,favorited,favourite,favs,fckng,feather,feel,feeling,fett,fiction,fight,figure,filly,fim,final,finale,finally,find,fine,fing,finished,finnichang,fire,firebrandkun,firefly,first,fjpg,flightless,floor,flufffycloud,fluttermac,fluttershy,fluttershys,fly,flying,foor,forced,forever,forget,forgot,form,forum,forward,foto,found,four,foward,freaking,freaky,freeman,friday,friend,friendship,frontrunners,fuck,fucking,fudhdbjdkdneicndidnfifntn,full,fullmetalotakudck,futape,gain,gaining,gala,garden,gasp,gave,gem,gently,get,getting,giant,girl,girlsalicorn,give,giving,glad,go,god,going,gon,gone,good,google,got,great,gretinas,grown,gtinb,guess,gun,gustado,gustó,guy,ha,haha,halen,half,handle,handmade,happen,happened,happening,happens,happily,happy,happykittyshop,happyreverie,hard,hasbro,hasnt,hate,hated,hater,hating,havent,havta,he,head,headcanon,hear,heard,hearing,heart,heck,hell,hello,help,helpha,hey,hezaa,hi,hmm,home,honer,honest,honestly,hope,hoping,horse,hot,howdy,hows,ht,hub,huge,hugging,human,hurt,husbandrt,hyaroo,id,idea,idw,ignored,il,ill,im,image,immortal,important,improved,in,incompetent,incompletestar,increase,increased,incredibly,infinite,inside,instant,instrument,integrating,intend,intention,interesting,internally,involved,iq,irkenpony,irritablecuntsyndrome,isnt,issue,itd,itfohlen,ive,jackermon,jealous,jejeje,jesus,jswv,judged,kane,katie,kazeco,keep,kept,key,kickass,kid,kidding,kidnapper,kill,killed,kind,kinda,kingdom,knew,know,knowed,known,knuckle,lando,larson,last,latvian,laughing,lauphingbronie,lauren,laurens,learned,learning,least,leave,leaving,left,leh,leia,less,lesson,let,lie,lied,life,like,liked,likely,liking,limit,lisa,list,little,live,loathed,local,logical,logo,lolz,long,longer,look,looking,lose,losing,lost,lot,loud,love,lt,luminosity,luna,lying,mad,made,mage,magic,magical,main,mainerainbow,majesty,make,making,male,man,mane,many,marked,marry,mary,may,maybe,mccarthy,mcgonagall,meach,mean,meant,meet,meetup,meghan,meme,mentor,mess,message,met,mewtwo,micysoft,middle,midna,might,mike,mind,mine,minerva,minus,minute,miss,mlp,mlpfim,mlpfimfanart,mod,moffat,moment,month,morgan,mountain,move,movie,much,muerte,muffin,multiple,music,must,my,mylittlebronystupidity,mylittlepony,mylittleponyoficialg,mystery,na,nahhh,naked,napalm,need,needed,needsmoarg,negative,negativity,nerf,neutral,never,new,news,next,nfc,nice,night,nonbeing,noooo,normal,nostalgic,not,nothing,noticed,nouveau,nutshell,nuzzles,oak,obama,objection,observation,obsolete,oc,ocs,odd,officially,oh,ohhh,ohmgod,ohmygod,ok,okay,old,omfg,omgwtf,on,one,onealicorn,opinion,optimistic,order,ordered,original,otakubrony,others,otherwise,out,outlive,outlives,overreact,painting,pancreas,pandering,panicked,paper,paranoid,part,pass,passion,password,pea,peace,people,pepperidge,perfect,perhaps,period,permanently,permission,person,personal,personally,petty,phonecall,photo,photoset,pic,pick,picked,picture,pie,piemegazord,pigluver,pinkie,pinkiepies,pissed,plan,planned,play,player,playlist,please,plush,plushie,plushies,pod,point,polka,pone,pony,ponyfag,ponyvile,ponyville,pope,popular,position,post,power,powerful,powerless,pp,practice,prayer,premier,premiere,pretty,princess,probably,problem,producer,protecting,proud,proved,prpltnkr,puberty,pulled,puppet,pure,purple,put,putting,quality,quest,question,quiet,rage,rainboom,rainbow,rampt,randomly,rarity,rather,raven,rd,react,reacted,reaction,reacts,read,reading,real,realized,really,reason,recall,record,red,refuse,regarding,regardless,regenerating,regeneration,reigned,reiligion,rejected,relation,releasing,remain,remember,remembers,replaced,reply,request,respond,response,return,retweeted,revenge,rid,ridiculous,right,rinachan,robotic,rolling,romaniz,royalty,rreally,rt,ruined,rule,run,rustled,sacrifice,safely,said,sane,saw,say,saying,scourge,scratch,screaming,sea,searched,season,second,secret,section,see,seeing,seems,seen,selfexplanatorypng,sending,series,serious,seriously,set,shall,share,shared,shell,shes,shimmer,shining,ship,shirt,shit,shitlist,shittiest,shock,shoot,short,shot,show,shut,sick,side,sideeyeing,sighing,sign,silly,sim,simulator,since,sister,six,sketch,sky,sled,slowly,small,smile,smuckers,snape,sock,softly,solar,someday,someone,something,somewhat,songbird,sonthen,sorry,sound,space,spacevoyager,spark,sparkel,sparkle,sparklealicorn,sparklecentaur,sparkletwilicorn,special,speculation,spell,spike,spirit,split,spoiler,spoilereven,sponsored,spot,spotted,spouting,squee,staff,stalk,stand,staph,star,starring,starswirl,start,started,starting,status,stay,steal,step,stereotype,still,stop,stopped,story,storyline,strange,study,stuff,stupid,style,subject,subscriber,successor,suck,sucked,sudden,suddenly,sue,sum,sunset,super,support,suppose,supposed,sure,surprised,swear,tail,take,talk,tall,taller,tea,teach,teacher,teamwork,tear,tell,tend,tends,teo,term,th,thank,thanks,thats,the,thegreatallie,theorize,theory,there,theyre,thing,thingiebut,think,thinking,though,thought,thread,three,thumbed,tie,time,title,to,today,together,told,ton,tony,topic,totally,touching,towards,toy,train,transformation,tribute,triumvirate,trixie,trixies,trouble,true,truly,trust,try,trying,turn,turned,turning,tv,twas,tweet,twi,twilicorn,twilight,twilightalicorn,twilightsuicide,twilightwell,twilightxx,twitter,two,un,unfollow,unicon,unicorn,unless,update,upgrade,upset,ur,use,used,usual,vale,van,vastly,via,video,view,villan,vinyl,vision,voice,voiced,vote,vídeo,wait,waitalicorn,waiting,wan,want,wanted,wanting,wasnt,wasntfor,watch,watched,watching,way,wearing,weeee,week,weight,weird,weirdbad,well,went,weteros,what,whats,whenever,whether,whistle,who,whoa,whoever,whole,wig,wing,winona,winter,wish,wit,witg,without,wonderful,wont,word,wore,worked,world,worried,worrier,worry,worrying,worse,worth,would,wouldnt,wouldve,wow,wrap,writer,writing,wrong,xbox,xd,xx,ya,yall,yea,yeaaaaaah,yeah,yeahyuh,year,yeh,yep,yes,yesterday,yet,you,youd,youprincess,youre,yup,zelda,zutheskunk
349251986438356994,Mon Jun 24 19:45:37 +0000 2013,0,oh hi twilight are you pony ponyville,349251986438356994,,MLP_Alicorn_Twi,en,"Leeds, England",0,2,0,https://x.com/Shelton20_Jack/status/349251986438356994,906748764,Shelton20_Jack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349044033647157248,Mon Jun 24 06:06:31 +0000 2013,0,great hear twilight filly interesting alicorn,349045855346638849,,NerdyPinkie,en,,0,1,0,https://x.com/Bronywho_/status/349045855346638849,1542576176,Bronywho_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348985526667329537,Mon Jun 24 02:08:49 +0000 2013,0,cadance dead twilight alicorn show character develop differently,348986036539506688,,NEligahn,en,The Grand Ovation Theater,0,0,0,https://x.com/Grimrubix/status/348986036539506688,614900888,Grimrubix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
